,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,pais
31,96,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 3}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 65, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 35, 'speed': 3}, {'layer': '650mb', 'direction': 40, 'speed': 2}, {'layer': '600mb', 'direction': 190, 'speed': 3}, {'layer': '550mb', 'direction': 210, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 4}, {'layer': '450mb', 'direction': 255, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 225, 'speed': 5}, {'layer': '300mb', 'direction': 225, 'speed': 5}, {'layer': '250mb', 'direction': 175, 'speed': 5}, {'layer': '200mb', 'direction': 180, 'speed': 5}]",26,2,11,1007,rain,2,0,65,3,papua_new_guinea
32,99,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 3}, {'layer': '800mb', 'rh': 0}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 4}, {'layer': '850mb', 'direction': 80, 'speed': 4}, {'layer': '800mb', 'direction': 80, 'speed': 4}, {'layer': '750mb', 'direction': 80, 'speed': 3}, {'layer': '700mb', 'direction': 55, 'speed': 2}, {'layer': '650mb', 'direction': 340, 'speed': 2}, {'layer': '600mb', 'direction': 205, 'speed': 2}, {'layer': '550mb', 'direction': 215, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 5}, {'layer': '450mb', 'direction': 265, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 5}, {'layer': '250mb', 'direction': 180, 'speed': 5}, {'layer': '200mb', 'direction': 175, 'speed': 6}]",26,2,11,1009,rain,2,0,70,3,papua_new_guinea
33,102,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 2}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 85, 'speed': 4}, {'layer': '850mb', 'direction': 85, 'speed': 4}, {'layer': '800mb', 'direction': 85, 'speed': 4}, {'layer': '750mb', 'direction': 90, 'speed': 3}, {'layer': '700mb', 'direction': 80, 'speed': 2}, {'layer': '650mb', 'direction': 325, 'speed': 2}, {'layer': '600mb', 'direction': 280, 'speed': 2}, {'layer': '550mb', 'direction': 230, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 4}, {'layer': '450mb', 'direction': 275, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 210, 'speed': 5}, {'layer': '300mb', 'direction': 215, 'speed': 5}, {'layer': '250mb', 'direction': 180, 'speed': 5}, {'layer': '200mb', 'direction': 175, 'speed': 6}]",26,2,11,1011,none,2,0,75,3,papua_new_guinea
34,105,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 4}, {'layer': '850mb', 'rh': 0}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 85, 'speed': 3}, {'layer': '700mb', 'direction': 120, 'speed': 3}, {'layer': '650mb', 'direction': 170, 'speed': 2}, {'layer': '600mb', 'direction': 200, 'speed': 2}, {'layer': '550mb', 'direction': 225, 'speed': 3}, {'layer': '500mb', 'direction': 240, 'speed': 4}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 240, 'speed': 5}, {'layer': '350mb', 'direction': 220, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 5}, {'layer': '250mb', 'direction': 180, 'speed': 5}, {'layer': '200mb', 'direction': 185, 'speed': 6}]",26,2,11,1011,none,2,0,70,3,papua_new_guinea
35,108,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 6}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': 0}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 70, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 4}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 110, 'speed': 2}, {'layer': '650mb', 'direction': 175, 'speed': 2}, {'layer': '600mb', 'direction': 185, 'speed': 2}, {'layer': '550mb', 'direction': 215, 'speed': 3}, {'layer': '500mb', 'direction': 235, 'speed': 4}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 235, 'speed': 6}, {'layer': '350mb', 'direction': 225, 'speed': 5}, {'layer': '300mb', 'direction': 215, 'speed': 5}, {'layer': '250mb', 'direction': 185, 'speed': 5}, {'layer': '200mb', 'direction': 190, 'speed': 6}]",25,2,11,1009,none,2,0,65,3,papua_new_guinea
36,111,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 6}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 4}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 70, 'speed': 2}, {'layer': '650mb', 'direction': 230, 'speed': 2}, {'layer': '600mb', 'direction': 195, 'speed': 2}, {'layer': '550mb', 'direction': 215, 'speed': 3}, {'layer': '500mb', 'direction': 230, 'speed': 4}, {'layer': '450mb', 'direction': 265, 'speed': 5}, {'layer': '400mb', 'direction': 235, 'speed': 6}, {'layer': '350mb', 'direction': 215, 'speed': 5}, {'layer': '300mb', 'direction': 215, 'speed': 5}, {'layer': '250mb', 'direction': 185, 'speed': 6}, {'layer': '200mb', 'direction': 200, 'speed': 5}]",26,2,10,1010,none,2,0,75,3,papua_new_guinea
37,114,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 60, 'speed': 4}, {'layer': '850mb', 'direction': 65, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 85, 'speed': 2}, {'layer': '650mb', 'direction': 205, 'speed': 2}, {'layer': '600mb', 'direction': 200, 'speed': 2}, {'layer': '550mb', 'direction': 215, 'speed': 3}, {'layer': '500mb', 'direction': 235, 'speed': 4}, {'layer': '450mb', 'direction': 270, 'speed': 5}, {'layer': '400mb', 'direction': 235, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 5}, {'layer': '300mb', 'direction': 210, 'speed': 5}, {'layer': '250mb', 'direction': 195, 'speed': 6}, {'layer': '200mb', 'direction': 195, 'speed': 6}]",26,-1,11,1012,rain,2,0,70,3,papua_new_guinea
38,117,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 80, 'speed': 3}, {'layer': '900mb', 'direction': 65, 'speed': 4}, {'layer': '850mb', 'direction': 60, 'speed': 4}, {'layer': '800mb', 'direction': 65, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 2}, {'layer': '650mb', 'direction': 310, 'speed': 2}, {'layer': '600mb', 'direction': 280, 'speed': 2}, {'layer': '550mb', 'direction': 230, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 5}, {'layer': '450mb', 'direction': 245, 'speed': 5}, {'layer': '400mb', 'direction': 230, 'speed': 6}, {'layer': '350mb', 'direction': 205, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 210, 'speed': 6}, {'layer': '200mb', 'direction': 205, 'speed': 6}]",26,-1,11,1010,none,2,0,90,3,papua_new_guinea
39,120,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 80, 'speed': 3}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 4}, {'layer': '800mb', 'direction': 65, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 2}, {'layer': '650mb', 'direction': 290, 'speed': 2}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 250, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 5}, {'layer': '450mb', 'direction': 245, 'speed': 5}, {'layer': '400mb', 'direction': 235, 'speed': 6}, {'layer': '350mb', 'direction': 200, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 215, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 5}]",26,-1,12,1008,none,2,0,80,3,papua_new_guinea
40,123,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 6}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 80, 'speed': 3}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 3}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 2}, {'layer': '650mb', 'direction': 305, 'speed': 2}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 255, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 5}, {'layer': '450mb', 'direction': 245, 'speed': 6}, {'layer': '400mb', 'direction': 235, 'speed': 6}, {'layer': '350mb', 'direction': 200, 'speed': 5}, {'layer': '300mb', 'direction': 195, 'speed': 5}, {'layer': '250mb', 'direction': 215, 'speed': 5}, {'layer': '200mb', 'direction': 195, 'speed': 6}]",26,-1,11,1009,rain,3,0,85,3,papua_new_guinea
41,126,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 4}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': 6}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 55, 'speed': 2}, {'layer': '650mb', 'direction': 320, 'speed': 2}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 5}, {'layer': '450mb', 'direction': 245, 'speed': 6}, {'layer': '400mb', 'direction': 230, 'speed': 6}, {'layer': '350mb', 'direction': 205, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 210, 'speed': 5}, {'layer': '200mb', 'direction': 205, 'speed': 5}]",26,-1,12,1011,rain,3,0,80,3,papua_new_guinea
42,129,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 3}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 0}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 4}, {'layer': '300mb', 'rh': 9}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 2}, {'layer': '650mb', 'direction': 290, 'speed': 2}, {'layer': '600mb', 'direction': 265, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 5}, {'layer': '450mb', 'direction': 245, 'speed': 6}, {'layer': '400mb', 'direction': 225, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 6}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 205, 'speed': 5}, {'layer': '200mb', 'direction': 220, 'speed': 5}]",26,-1,12,1011,rain,3,0,80,3,papua_new_guinea
43,132,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 70, 'speed': 4}, {'layer': '900mb', 'direction': 65, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 4}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 2}, {'layer': '650mb', 'direction': 245, 'speed': 2}, {'layer': '600mb', 'direction': 255, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 4}, {'layer': '500mb', 'direction': 260, 'speed': 5}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 225, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 6}, {'layer': '300mb', 'direction': 215, 'speed': 5}, {'layer': '250mb', 'direction': 210, 'speed': 5}, {'layer': '200mb', 'direction': 230, 'speed': 5}]",26,-1,11,1009,rain,3,0,80,3,papua_new_guinea
44,135,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': 11}, {'layer': '300mb', 'rh': 10}, {'layer': '250mb', 'rh': 15}, {'layer': '200mb', 'rh': 8}]","[{'layer': '950mb', 'direction': 70, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 4}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 60, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 2}, {'layer': '650mb', 'direction': 235, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 4}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 220, 'speed': 5}, {'layer': '350mb', 'direction': 210, 'speed': 5}, {'layer': '300mb', 'direction': 215, 'speed': 5}, {'layer': '250mb', 'direction': 215, 'speed': 6}, {'layer': '200mb', 'direction': 245, 'speed': 5}]",26,-4,12,1010,rain,3,0,90,3,papua_new_guinea
45,138,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 9}, {'layer': '350mb', 'rh': 14}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 15}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 5}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 55, 'speed': 2}, {'layer': '650mb', 'direction': 225, 'speed': 2}, {'layer': '600mb', 'direction': 240, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 5}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 215, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 5}, {'layer': '300mb', 'direction': 235, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 6}, {'layer': '200mb', 'direction': 225, 'speed': 6}]",26,-1,12,1011,rain,3,0,65,3,papua_new_guinea
46,141,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 8}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': 16}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 5}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 2}, {'layer': '650mb', 'direction': 205, 'speed': 2}, {'layer': '600mb', 'direction': 245, 'speed': 3}, {'layer': '550mb', 'direction': 270, 'speed': 4}, {'layer': '500mb', 'direction': 275, 'speed': 5}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 220, 'speed': 5}, {'layer': '350mb', 'direction': 225, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 5}, {'layer': '200mb', 'direction': 230, 'speed': 6}]",26,-4,12,1010,none,3,0,75,3,papua_new_guinea
