,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,pais
47,144,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 8}, {'layer': '300mb', 'rh': 6}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': 13}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 5}, {'layer': '850mb', 'direction': 75, 'speed': 5}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 2}, {'layer': '650mb', 'direction': 260, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 265, 'speed': 4}, {'layer': '500mb', 'direction': 275, 'speed': 5}, {'layer': '450mb', 'direction': 245, 'speed': 5}, {'layer': '400mb', 'direction': 225, 'speed': 5}, {'layer': '350mb', 'direction': 230, 'speed': 5}, {'layer': '300mb', 'direction': 225, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 6}, {'layer': '200mb', 'direction': 245, 'speed': 6}]",26,-1,11,1008,none,3,0,70,3,papua_new_guinea
48,147,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': 4}, {'layer': '350mb', 'rh': 7}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 80, 'speed': 5}, {'layer': '900mb', 'direction': 80, 'speed': 5}, {'layer': '850mb', 'direction': 85, 'speed': 5}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 85, 'speed': 2}, {'layer': '650mb', 'direction': 230, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 265, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 5}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 230, 'speed': 5}, {'layer': '350mb', 'direction': 230, 'speed': 5}, {'layer': '300mb', 'direction': 225, 'speed': 5}, {'layer': '250mb', 'direction': 215, 'speed': 6}, {'layer': '200mb', 'direction': 230, 'speed': 6}]",26,-4,11,1009,none,3,0,75,3,papua_new_guinea
49,150,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 3}, {'layer': '400mb', 'rh': 5}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 85, 'speed': 5}, {'layer': '900mb', 'direction': 80, 'speed': 5}, {'layer': '850mb', 'direction': 85, 'speed': 5}, {'layer': '800mb', 'direction': 80, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 100, 'speed': 2}, {'layer': '650mb', 'direction': 200, 'speed': 2}, {'layer': '600mb', 'direction': 245, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 4}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 235, 'speed': 4}, {'layer': '400mb', 'direction': 240, 'speed': 5}, {'layer': '350mb', 'direction': 235, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 5}, {'layer': '200mb', 'direction': 230, 'speed': 6}]",26,-4,12,1011,rain,3,0,85,3,papua_new_guinea
50,153,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 4}, {'layer': '400mb', 'rh': 9}, {'layer': '350mb', 'rh': 14}, {'layer': '300mb', 'rh': 9}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 5}, {'layer': '850mb', 'direction': 80, 'speed': 5}, {'layer': '800mb', 'direction': 85, 'speed': 4}, {'layer': '750mb', 'direction': 90, 'speed': 3}, {'layer': '700mb', 'direction': 115, 'speed': 2}, {'layer': '650mb', 'direction': 220, 'speed': 2}, {'layer': '600mb', 'direction': 245, 'speed': 3}, {'layer': '550mb', 'direction': 255, 'speed': 4}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 235, 'speed': 4}, {'layer': '400mb', 'direction': 240, 'speed': 5}, {'layer': '350mb', 'direction': 245, 'speed': 5}, {'layer': '300mb', 'direction': 225, 'speed': 5}, {'layer': '250mb', 'direction': 215, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 6}]",26,-4,12,1011,rain,3,0,90,3,papua_new_guinea
51,156,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 4}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 11}, {'layer': '300mb', 'rh': 9}, {'layer': '250mb', 'rh': 11}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 5}, {'layer': '850mb', 'direction': 85, 'speed': 4}, {'layer': '800mb', 'direction': 90, 'speed': 4}, {'layer': '750mb', 'direction': 80, 'speed': 3}, {'layer': '700mb', 'direction': 120, 'speed': 2}, {'layer': '650mb', 'direction': 210, 'speed': 2}, {'layer': '600mb', 'direction': 240, 'speed': 3}, {'layer': '550mb', 'direction': 255, 'speed': 4}, {'layer': '500mb', 'direction': 265, 'speed': 5}, {'layer': '450mb', 'direction': 235, 'speed': 4}, {'layer': '400mb', 'direction': 235, 'speed': 5}, {'layer': '350mb', 'direction': 240, 'speed': 5}, {'layer': '300mb', 'direction': 230, 'speed': 5}, {'layer': '250mb', 'direction': 215, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 6}]",26,-4,12,1010,rain,3,0,85,3,papua_new_guinea
52,159,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 4}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': 3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 4}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 9}, {'layer': '250mb', 'rh': 8}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 70, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 5}, {'layer': '850mb', 'direction': 85, 'speed': 4}, {'layer': '800mb', 'direction': 85, 'speed': 4}, {'layer': '750mb', 'direction': 85, 'speed': 3}, {'layer': '700mb', 'direction': 100, 'speed': 2}, {'layer': '650mb', 'direction': 200, 'speed': 2}, {'layer': '600mb', 'direction': 235, 'speed': 3}, {'layer': '550mb', 'direction': 255, 'speed': 4}, {'layer': '500mb', 'direction': 265, 'speed': 4}, {'layer': '450mb', 'direction': 235, 'speed': 5}, {'layer': '400mb', 'direction': 230, 'speed': 5}, {'layer': '350mb', 'direction': 225, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 5}, {'layer': '250mb', 'direction': 215, 'speed': 5}, {'layer': '200mb', 'direction': 225, 'speed': 5}]",25,-4,12,1011,rain,3,0,80,3,papua_new_guinea
53,162,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 3}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': 4}, {'layer': '600mb', 'rh': 1}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 6}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 75, 'speed': 5}, {'layer': '900mb', 'direction': 90, 'speed': 5}, {'layer': '850mb', 'direction': 95, 'speed': 5}, {'layer': '800mb', 'direction': 90, 'speed': 5}, {'layer': '750mb', 'direction': 85, 'speed': 4}, {'layer': '700mb', 'direction': 95, 'speed': 3}, {'layer': '650mb', 'direction': 175, 'speed': 2}, {'layer': '600mb', 'direction': 230, 'speed': 3}, {'layer': '550mb', 'direction': 255, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 4}, {'layer': '450mb', 'direction': 235, 'speed': 5}, {'layer': '400mb', 'direction': 225, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 5}, {'layer': '200mb', 'direction': 225, 'speed': 5}]",25,-4,12,1013,rain,3,0,80,4,papua_new_guinea
54,165,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 9}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': 6}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 8}, {'layer': '400mb', 'rh': 12}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 95, 'speed': 5}, {'layer': '850mb', 'direction': 100, 'speed': 5}, {'layer': '800mb', 'direction': 95, 'speed': 5}, {'layer': '750mb', 'direction': 85, 'speed': 4}, {'layer': '700mb', 'direction': 95, 'speed': 3}, {'layer': '650mb', 'direction': 150, 'speed': 2}, {'layer': '600mb', 'direction': 220, 'speed': 3}, {'layer': '550mb', 'direction': 250, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 4}, {'layer': '450mb', 'direction': 230, 'speed': 4}, {'layer': '400mb', 'direction': 220, 'speed': 5}, {'layer': '350mb', 'direction': 210, 'speed': 5}, {'layer': '300mb', 'direction': 210, 'speed': 5}, {'layer': '250mb', 'direction': 220, 'speed': 5}, {'layer': '200mb', 'direction': 235, 'speed': 4}]",26,-1,10,1012,rain,3,0,75,4,papua_new_guinea
55,168,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 4}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': 3}, {'layer': '650mb', 'rh': 6}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 10}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 10}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 85, 'speed': 4}, {'layer': '900mb', 'direction': 85, 'speed': 5}, {'layer': '850mb', 'direction': 90, 'speed': 5}, {'layer': '800mb', 'direction': 100, 'speed': 5}, {'layer': '750mb', 'direction': 95, 'speed': 4}, {'layer': '700mb', 'direction': 100, 'speed': 3}, {'layer': '650mb', 'direction': 160, 'speed': 3}, {'layer': '600mb', 'direction': 220, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 4}, {'layer': '500mb', 'direction': 270, 'speed': 4}, {'layer': '450mb', 'direction': 235, 'speed': 4}, {'layer': '400mb', 'direction': 215, 'speed': 4}, {'layer': '350mb', 'direction': 205, 'speed': 5}, {'layer': '300mb', 'direction': 210, 'speed': 5}, {'layer': '250mb', 'direction': 205, 'speed': 5}, {'layer': '200mb', 'direction': 250, 'speed': 4}]",26,-1,10,1009,rain,3,0,80,3,papua_new_guinea
56,171,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': 5}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 4}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': 11}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 14}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 85, 'speed': 4}, {'layer': '900mb', 'direction': 85, 'speed': 4}, {'layer': '850mb', 'direction': 90, 'speed': 5}, {'layer': '800mb', 'direction': 90, 'speed': 5}, {'layer': '750mb', 'direction': 95, 'speed': 4}, {'layer': '700mb', 'direction': 105, 'speed': 3}, {'layer': '650mb', 'direction': 155, 'speed': 3}, {'layer': '600mb', 'direction': 210, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 4}, {'layer': '500mb', 'direction': 260, 'speed': 4}, {'layer': '450mb', 'direction': 235, 'speed': 4}, {'layer': '400mb', 'direction': 215, 'speed': 4}, {'layer': '350mb', 'direction': 200, 'speed': 5}, {'layer': '300mb', 'direction': 200, 'speed': 5}, {'layer': '250mb', 'direction': 200, 'speed': 4}, {'layer': '200mb', 'direction': 245, 'speed': 5}]",26,-1,12,1010,rain,3,0,90,3,papua_new_guinea
57,174,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 4}, {'layer': '700mb', 'rh': 6}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 3}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': 10}, {'layer': '400mb', 'rh': 14}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 90, 'speed': 5}, {'layer': '850mb', 'direction': 90, 'speed': 5}, {'layer': '800mb', 'direction': 90, 'speed': 5}, {'layer': '750mb', 'direction': 95, 'speed': 4}, {'layer': '700mb', 'direction': 105, 'speed': 3}, {'layer': '650mb', 'direction': 155, 'speed': 3}, {'layer': '600mb', 'direction': 220, 'speed': 3}, {'layer': '550mb', 'direction': 245, 'speed': 4}, {'layer': '500mb', 'direction': 260, 'speed': 4}, {'layer': '450mb', 'direction': 245, 'speed': 3}, {'layer': '400mb', 'direction': 210, 'speed': 3}, {'layer': '350mb', 'direction': 210, 'speed': 4}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 200, 'speed': 4}, {'layer': '200mb', 'direction': 265, 'speed': 5}]",26,-1,12,1012,rain,3,0,80,4,papua_new_guinea
58,177,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': 6}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 3}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': 4}, {'layer': '450mb', 'rh': 11}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 8}, {'layer': '300mb', 'rh': 5}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 80, 'speed': 5}, {'layer': '900mb', 'direction': 85, 'speed': 5}, {'layer': '850mb', 'direction': 95, 'speed': 5}, {'layer': '800mb', 'direction': 95, 'speed': 5}, {'layer': '750mb', 'direction': 90, 'speed': 5}, {'layer': '700mb', 'direction': 100, 'speed': 3}, {'layer': '650mb', 'direction': 155, 'speed': 3}, {'layer': '600mb', 'direction': 210, 'speed': 3}, {'layer': '550mb', 'direction': 235, 'speed': 5}, {'layer': '500mb', 'direction': 250, 'speed': 4}, {'layer': '450mb', 'direction': 265, 'speed': 3}, {'layer': '400mb', 'direction': 255, 'speed': 3}, {'layer': '350mb', 'direction': 205, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 195, 'speed': 5}, {'layer': '200mb', 'direction': 250, 'speed': 5}]",26,-1,11,1011,rain,3,0,75,4,papua_new_guinea
59,180,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 5}, {'layer': '450mb', 'rh': 11}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 75, 'speed': 5}, {'layer': '900mb', 'direction': 85, 'speed': 5}, {'layer': '850mb', 'direction': 95, 'speed': 5}, {'layer': '800mb', 'direction': 100, 'speed': 5}, {'layer': '750mb', 'direction': 90, 'speed': 5}, {'layer': '700mb', 'direction': 90, 'speed': 4}, {'layer': '650mb', 'direction': 155, 'speed': 3}, {'layer': '600mb', 'direction': 205, 'speed': 4}, {'layer': '550mb', 'direction': 230, 'speed': 5}, {'layer': '500mb', 'direction': 245, 'speed': 4}, {'layer': '450mb', 'direction': 265, 'speed': 3}, {'layer': '400mb', 'direction': 235, 'speed': 3}, {'layer': '350mb', 'direction': 200, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 200, 'speed': 5}, {'layer': '200mb', 'direction': 250, 'speed': 5}]",25,-1,11,1010,rain,3,0,75,4,papua_new_guinea
60,183,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': 1}, {'layer': '700mb', 'rh': 1}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 13}, {'layer': '550mb', 'rh': 9}, {'layer': '500mb', 'rh': 8}, {'layer': '450mb', 'rh': 11}, {'layer': '400mb', 'rh': 6}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 85, 'speed': 4}, {'layer': '900mb', 'direction': 85, 'speed': 5}, {'layer': '850mb', 'direction': 90, 'speed': 5}, {'layer': '800mb', 'direction': 100, 'speed': 5}, {'layer': '750mb', 'direction': 100, 'speed': 5}, {'layer': '700mb', 'direction': 90, 'speed': 4}, {'layer': '650mb', 'direction': 130, 'speed': 3}, {'layer': '600mb', 'direction': 190, 'speed': 3}, {'layer': '550mb', 'direction': 215, 'speed': 4}, {'layer': '500mb', 'direction': 240, 'speed': 4}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 220, 'speed': 3}, {'layer': '350mb', 'direction': 200, 'speed': 5}, {'layer': '300mb', 'direction': 175, 'speed': 4}, {'layer': '250mb', 'direction': 160, 'speed': 6}, {'layer': '200mb', 'direction': 240, 'speed': 5}]",26,-1,11,1011,rain,3,0,80,4,papua_new_guinea
61,186,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': 11}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 11}, {'layer': '500mb', 'rh': 8}, {'layer': '450mb', 'rh': 10}, {'layer': '400mb', 'rh': 7}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 85, 'speed': 4}, {'layer': '900mb', 'direction': 90, 'speed': 5}, {'layer': '850mb', 'direction': 90, 'speed': 5}, {'layer': '800mb', 'direction': 95, 'speed': 5}, {'layer': '750mb', 'direction': 95, 'speed': 5}, {'layer': '700mb', 'direction': 95, 'speed': 5}, {'layer': '650mb', 'direction': 125, 'speed': 3}, {'layer': '600mb', 'direction': 175, 'speed': 4}, {'layer': '550mb', 'direction': 200, 'speed': 5}, {'layer': '500mb', 'direction': 235, 'speed': 4}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 215, 'speed': 3}, {'layer': '350mb', 'direction': 195, 'speed': 4}, {'layer': '300mb', 'direction': 170, 'speed': 4}, {'layer': '250mb', 'direction': 165, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 4}]",26,-1,12,1013,rain,3,0,85,4,papua_new_guinea
62,189,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 2}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 12}, {'layer': '550mb', 'rh': 9}, {'layer': '500mb', 'rh': 7}, {'layer': '450mb', 'rh': 8}, {'layer': '400mb', 'rh': 4}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 85, 'speed': 4}, {'layer': '900mb', 'direction': 85, 'speed': 5}, {'layer': '850mb', 'direction': 85, 'speed': 5}, {'layer': '800mb', 'direction': 85, 'speed': 5}, {'layer': '750mb', 'direction': 90, 'speed': 5}, {'layer': '700mb', 'direction': 90, 'speed': 5}, {'layer': '650mb', 'direction': 105, 'speed': 4}, {'layer': '600mb', 'direction': 150, 'speed': 4}, {'layer': '550mb', 'direction': 190, 'speed': 4}, {'layer': '500mb', 'direction': 230, 'speed': 3}, {'layer': '450mb', 'direction': 255, 'speed': 3}, {'layer': '400mb', 'direction': 205, 'speed': 4}, {'layer': '350mb', 'direction': 185, 'speed': 3}, {'layer': '300mb', 'direction': 170, 'speed': 5}, {'layer': '250mb', 'direction': 155, 'speed': 6}, {'layer': '200mb', 'direction': 200, 'speed': 3}]",26,-1,12,1011,rain,3,0,90,4,papua_new_guinea
63,192,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': 5}, {'layer': '650mb', 'rh': 9}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': 8}, {'layer': '500mb', 'rh': 7}, {'layer': '450mb', 'rh': 8}, {'layer': '400mb', 'rh': 4}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 90, 'speed': 4}, {'layer': '900mb', 'direction': 90, 'speed': 5}, {'layer': '850mb', 'direction': 90, 'speed': 5}, {'layer': '800mb', 'direction': 90, 'speed': 5}, {'layer': '750mb', 'direction': 90, 'speed': 5}, {'layer': '700mb', 'direction': 90, 'speed': 4}, {'layer': '650mb', 'direction': 110, 'speed': 3}, {'layer': '600mb', 'direction': 145, 'speed': 4}, {'layer': '550mb', 'direction': 180, 'speed': 4}, {'layer': '500mb', 'direction': 220, 'speed': 3}, {'layer': '450mb', 'direction': 260, 'speed': 3}, {'layer': '400mb', 'direction': 210, 'speed': 3}, {'layer': '350mb', 'direction': 190, 'speed': 3}, {'layer': '300mb', 'direction': 160, 'speed': 6}, {'layer': '250mb', 'direction': 160, 'speed': 6}, {'layer': '200mb', 'direction': 160, 'speed': 5}]",26,-1,12,1009,rain,3,0,85,4,papua_new_guinea
